N-grams analysis for "One hundred years of solitude" by Gabriel Garcia Marquez

2-GRAMs
--------
YEARS LATER: 2
made Úrsula: 3
of cards: 2
childhood. The: 2
was revealed: 2
war when: 2
see an: 3
an execution.: 3
were satisfied.: 2
Segundo on: 4
hand shuddered: 2
shuddered at: 2
the mere: 3
preferred to: 3
of twelve: 4
asked Úrsula: 3
Instead of: 5
increased his: 2
gone into: 3
room again: 3
Segundo opened: 2
a familiar: 2
of dust: 4
swept and: 3
the burial: 2
the ink: 2
dried up: 2
the inkwell: 2
nor had: 10
shine of: 2
the embers: 3
gone out: 3
where José: 4
the shelves: 3
the manuscripts: 4
manuscripts were: 2
that several: 2
a brush: 2
the floor: 9
Segundo was: 35
deep in: 2
cover and: 2
enjoyed the: 2
story of: 4
who sat: 3
of rice: 5
a neighbor: 2
a diamond: 2
wishes and: 2
about flying: 2
flying carpets.: 2
if all: 2
years ago: 2
to Macondo.: 5
she sighed: 2
end and: 4
those things: 2
he finished: 7
the book: 2
the manuscripts.: 2
to dry: 5
dry on: 2
line and: 3
they looked: 2
One hot: 2
sensed that: 2
of age.: 2
fashioned vest: 2
hair that: 2
been melted: 2
recognized him: 2
Segundo said.: 3
to translate: 2
reached one: 2
world had: 2
said. “That’s: 3
your great: 2
had satisfied: 2
satisfied his: 2
see a: 2
flash of: 3
the discharge: 2
smile and: 3
eyes of: 9
man being: 2
with blood: 6
with quicklime.: 2
impression on: 2
Father Antonio: 15
Antonio Isabel: 14
mass and: 2
can of: 3
cocks in: 2
house. When: 5
turned out: 5
been determined: 2
“It’s better: 2
better that: 2
way ”: 2
“Let’s hope: 2
into this: 2
the necks: 2
necks of: 2
into their: 2
their nests: 2
of creation: 2
parish priest: 4
later that: 5
devil had: 2
without revealing: 2
the persistence: 3
persistence of: 3
Segundo came: 4
be as: 4
the tricks: 2
a linen: 3
linen suit: 4
suit with: 3
bought him: 2
of white: 3
white shoes: 2
closeted himself: 2
hear his: 3
the aged: 2
at six: 4
a revelation: 2
revelation for: 2
Arcadio Segundo.: 6
to whether: 3
whether he: 3
tortured by: 2
curiosity and: 2
his patience.: 2
Tuesday nights: 2
tell anyone: 3
came down: 2
known the: 2
Segundo to: 3
He became: 5
Segundo took: 5
he continued: 3
who gave: 3
everything he: 2
needed in: 2
enough money: 2
also to: 3
in childhood: 5
quite soon: 2
Segundo began: 2
While he: 3
was shut: 2
in Melquíades’: 11
Melquíades’ room: 18
the reality: 5
reality of: 6
the raffle: 3
raffle of: 3
mistake not: 2
that first: 2
first meeting: 2
the accordion: 10
the raffle.: 2
raffle. At: 2
been going: 2
and instead: 3
of making: 5
to prolong: 2
to Melquíades’: 5
Melquíades’ room.: 5
spend his: 4
had forbidden: 2
house because: 3
an instrument: 2
only of: 2
the Man.: 2
Segundo became: 2
a virtuoso: 3
virtuoso on: 2
had children: 2
plans and: 2
with her.: 9
found his: 2
clinging to: 3
a beam: 2
had sent: 5
sent him: 3
him away: 2
away because: 2
given her: 6
also told: 2
him. Aureliano: 5
waters and: 2
and both: 2
after three: 3
Segundo did: 9
again. Aureliano: 2
stayed with: 2
his death.: 2
Petra Cotes.: 3
lived off: 2
raffles and: 2
died she: 2
eyes that: 5
that gave: 4
for love.: 2
Úrsula realized: 3
Segundo played: 2
his concubine’s: 4
noisy parties: 2
and none: 2
concentrated in: 2
Segundo had: 21
first son: 2
dare go: 2
she to: 3
restore the: 3
the prestige: 4
prestige of: 5
never have: 3
determined the: 2
if God: 2
be Pope: 2
her not: 3
of champagne: 4
the health: 3
health of: 4
the Pope: 3
were set: 2
celebrated the: 2
in champagne: 3
was scandalized.: 2
when there: 2
a Pope.: 2
Pope. In: 2
the supernatural: 2
his animals.: 2
her wild: 2
her. The: 3
he opened: 6
his animals: 3
birth and: 2
of Petra: 12
Petra Cotes: 51
his concubine: 4
love had: 2
the virtue: 2
his fortune: 2
his breeding: 2
breeding grounds: 2
grounds and: 2
he married: 3
children he: 2
scarcely had: 2
and have: 2
that occurred: 3
occurred in: 2
his long: 3
long life: 2
had its: 2
its origins: 2
origins in: 3
the wars: 4
from time: 2
couple with: 2
even on: 2
woman has: 2
her great: 10
Segundo who: 8
to Úrsula’s: 3
brother Aureliano: 2
to maintain: 4
Cotes and: 4
during a: 2
the peaceful: 3
charms of: 3
Segundo thought: 2
business to: 2
of metal: 2
patience of: 2
of disillusionment: 2
converted into: 2
the thought: 2
Cotes was: 2
and pressing: 2
pressing that: 3
three weeks: 2
it occurred: 3
to Petra: 5
to raffle: 4
raffle off: 4
sell the: 2
nobody in: 2
hear about: 2
door. “Don’t: 2
” Petra: 2
temptation of: 2
“Oh my: 2
her courtyard: 2
be. came: 2
came the: 3
the owner: 3
owner of: 4
he barely: 3
barns and: 2
even made: 3
not help: 3
“Cease cows: 2
cows life: 2
would shout.: 2
Úrsula wondered: 2
wondered what: 2
he might: 3
just for: 2
he awoke: 3
awoke in: 2
a can: 2
and singing: 2
the top: 4
his lungs: 2
papered the: 2
house inside: 2
inside and: 3
and out: 6
one peso: 2
painted white: 2
the excitement: 3
excitement of: 4
bedrooms and: 2
the courtyard.: 5
me about: 3
what happened.: 3
the bills: 2
she begged: 3
you will: 2
not collect: 2
bumped into: 6
Saint Joseph: 5
that someone: 4
house during: 4
last years: 5
pieces on: 2
that life: 2
brought it: 2
keep it: 2
the rains: 10
rains were: 2
were over: 3
there in: 2
corner where: 4
never came: 2
back for: 3
on Úrsula: 4
it not: 2
that instead: 2
pounds of: 2
of coins: 2
in three: 5
three canvas: 3
canvas sacks: 3
buried them: 2
her decrepitude: 2
the conversations: 2
and ask: 2
ask them: 3
a plaster: 3
plaster Saint: 4
be taken: 2
those days.: 2
which made: 3
that remained: 6
the dusty: 4
Segundo when: 2
a boat: 2
an unforeseen: 2
burst of: 2
Until then: 2
no sign: 3
family had: 4
the Spanish: 2
the carbonized: 2
which for: 2
years had: 3
many people: 5
people was: 2
Segundo. He: 3
auctioned off: 4
the highest: 3
by heart: 3
heart ”: 2
“It’s as: 3
if time: 2
were back: 2
Segundo gave: 4
needed for: 2
long time.: 3
time. It: 2
saw with: 2
first and: 2
and last: 2
log raft: 2
who walked: 2
the arduous: 2
themselves from: 2
his enterprise: 2
victory of: 2
and very: 3
very soon: 2
remained of: 3
the matrons: 2
matrons from: 3
from France: 3
France brought: 2
their sense: 2
well being: 2
and turned: 3
bloody carnival: 3
whose only: 2
del Carpio.: 2
her off: 2
to mass: 5
mass with: 2
themselves as: 3
an aim: 2
see if: 3
swamp. It: 2
were able: 3
do so: 4
The man: 2
a foreigner: 2
and misery: 3
and years: 5
a train: 6
the tracks.: 2
suit and: 2
from far: 2
distant city: 2
attracted by: 3
the magical: 2
presence that: 2
and many: 5
many women: 2
anyone in: 3
a prince: 2
horse with: 2
with silver: 3
such that: 2
everybody took: 2
for granted: 2
granted that: 3
been established: 2
would end: 2
in love: 5
the sixth: 2
Sunday the: 2
the gentleman: 4
a yellow: 3
yellow rose: 2
rose in: 2
his hand.: 3
He heard: 2
always did: 2
she uncovered: 2
uncovered her: 2
a smile.: 2
she did.: 2
privilege of: 4
a band: 5
band of: 6
of musicians: 2
window of: 4
more ”: 2
women in: 5
make him: 4
of music: 2
him desist: 2
filthy and: 2
fortune in: 2
although his: 4
his origins: 2
were actually: 2
Beauty did: 2
in church: 2
dressed like: 2
the yellow: 7
least bit: 3
of malice: 2
a creature: 2
creature of: 2
Piedad had: 7
and dress: 2
of herself: 2
an eye: 2
She reached: 2
read or: 3
or write: 2
use the: 4
see ”: 3
“He was: 2
seemed as: 2
permitted her: 2
things beyond: 2
view of: 4
for whom: 3
but quite: 4
her part: 4
family with: 2
but at: 5
her beauty: 4
it seemed: 5
that reason: 2
reason that: 3
her away: 3
even from: 4
womb was: 2
It never: 2
head that: 2
queen of: 2
the carnival: 3
a tiger: 2
said but: 5
Remedios Buendía: 2
ruler of: 2
hours reached: 2
anxiety of: 5
The anxiety: 2
was baseless.: 2
was slowly: 4
workshop his: 2
his only: 3
relationship with: 3
his business: 2
in little: 2
and return: 2
That the: 3
the backing: 2
the calendar: 2
power for: 2
hundred years.: 2
the Holy: 3
been signed: 2
signed and: 2
Rome with: 2
a crown: 3
throne of: 2
of solid: 2
solid gold: 3
lady of: 4
colonel would: 2
rumor that: 2
rich in: 2
he exchanged: 2
converted the: 3
into little: 2
fishes and: 2
result that: 2
to satisfy: 4
interested him: 3
business but: 2
the work.: 2
He needed: 2
needed so: 2
to link: 2
the smallest: 2
the attention: 3
the years: 7
had used: 2
seen to: 4
told them.: 2
dusk and: 4
that that: 6
man whose: 4
had plunged: 2
only that: 3
have his: 2
dragging a: 2
a stool: 2
even noticing: 3
noticing the: 3
the rose: 6
rose bushes: 7
the hour: 3
of Amaranta: 17
to disturb: 2
asked in: 2
for my: 2
the public: 4
madness and: 3
his dream: 2
from so: 2
a gilded: 2
of emeralds: 2
emeralds and: 2
ermine cape: 5
had sufficient: 3
declared the: 2
guests of: 2
the intruding: 3
intruding queen: 3
the strangers: 3
delirium and: 2
enriched it: 2
one think: 4
the celebration: 3
drowned out: 4
the fireworks: 4
of terror: 2
panic. Many: 2
the royal: 3
royal guard: 2
proclamation and: 2
the version: 5
pity on: 2
remained in: 3
many dead: 2
playing card: 2
card kings: 2
the panic: 3
the ermine: 2
stained with: 3
with blood.: 2
was Fernanda: 4
of naming: 2
Queen of: 2
of Madagascar.: 2
her as: 8
were her: 3
pitied her: 2
the massacre: 3
recovered and: 2
Segundo went: 4
fetch her: 2
city where: 3
after two: 2
Cotes had: 6
a picture: 3
picture taken: 2
taken of: 2
When Fernanda: 4
Fernanda found: 2
it she: 4
bridal trunks: 2
trunks and: 5
left Macondo: 5
promises of: 2
his concubine.: 3
showed no: 4
no signs: 3
had molded: 2
him inside: 3
man she: 2
had dreamed: 5
as all: 3
attitude that: 2
was quite: 3
that Petra: 4
eluded the: 2
not visit: 2
her again.: 2
Cotes without: 2
losing her: 2
single instant: 2
of mischief: 2
who brought: 2
the picture: 4
her lost: 2
lover with: 2
Just as: 5
a traveling: 2
soiled with: 2
that Fernanda: 22
Fernanda had: 12
that broke: 2
she not: 3
he must: 2
been very: 2
have conceived: 2
still dressed: 3
the queen: 3
in bed.: 2
been married: 2
that things: 3
the nuptial: 2
to arrange: 3
foreseen because: 2
the sake: 2
sake of: 2
get upset: 2
again she: 2
easy with: 2
belief that: 3
himself had: 3
had said: 6
ones he: 3
wear in: 5
his coffin.: 2
kept them: 3
to feed: 2
later ”: 2
if it’s: 2
it’s just: 2
had imagined.: 2
Segundo understood: 2
much sooner: 2
Fernanda was: 21
raised in: 2
six hundred: 2
away a: 2
gloomy city: 2
where on: 3
the afternoon.: 2
was paved: 2
sun was: 2
The air: 3
died in: 2
the pale: 3
garden of: 2
no news: 2
world except: 3
piano lessons: 2
who for: 3
for years: 2
the drive: 5
green and: 3
she wove: 3
wove funeral: 2
funeral wreaths.: 3
perspiring with: 2
Fernanda saw: 2
a beautiful: 3
woman dressed: 3
bothered her: 2
her most: 4
fleeting vision: 2
was exactly: 2
mother told: 2
“She died: 3
“One day: 2
a queen.”: 2
it even: 2
though they: 2
were sitting: 3
long table: 2
silver service: 3
she dreamed: 2
a legendary: 2
father Don: 2
Don Fernando: 5
delusions of: 2
Since she: 3
reason she: 2
family crest: 2
coach and: 3
to travel: 2
blocks to: 2
from them: 3
very high: 2
the nuns: 8
of eight: 2
the clavichord: 11
affairs of: 2
home to: 3
furniture that: 2
and table: 2
Fernando dressed: 2
black with: 2
funeral wreaths: 4
the week: 8
away. He: 2
his study: 2
few times: 2
times that: 4
the rosary: 3
mention of: 2
She continued: 2
lessons at: 2
a queen: 7
one single: 2
parents had: 3
hidden from: 2
home she: 2
she shut: 2
scars of: 2
had sworn: 3
sworn to: 3
to herself: 4
because in: 5
the fury: 4
fury of: 4
her shame: 2
know her: 2
her were: 3
of funeral: 2
without cease.: 2
the fierce: 2
the blind: 2
the mad: 2
the line: 5
for Fernanda: 3
single moment: 2
choose the: 2
seen on: 2
labyrinths of: 3
of disappointment.: 2
plain where: 2
anxiety brought: 2
seen them: 5
walls eaten: 2
eaten away: 2
and nailed: 2
the outside: 3
when Fernanda: 5
Fernanda left: 2
left her: 4
gold chamberpot: 2
late in: 2
had cleared: 2
affairs and: 2
he shut: 2
again to: 2
sketches and: 2
of arms: 2
Fernanda and: 10
her. For: 2
beginning and: 2
a delicate: 2
in purple: 3
purple ink: 2
the dates: 3
dates of: 2
year was: 2
up that: 3
out so: 3
slept at: 3
at different: 3
rooms while: 2
slaughtering of: 2
remembered her: 2
own experience: 2
But Fernanda: 2
go by: 3
over she: 2
worthy of: 2
Segundo saw: 4
earth with: 3
a frightened: 2
her long: 4
that vision: 2
it took: 6
moment to: 3
that reached: 2
reached down: 2
I’ve ever: 2
he shouted: 3
shouted with: 2
take off: 6
Fernanda to: 3
back home: 2
of reconciliation: 3
the city: 2
found only: 3
their first: 5
Fernanda realized: 2
explained in: 2
do it: 2
animals would: 2
did so: 2
only promise: 2
promise that: 2
concubine’s bed.: 2
with both: 3
and Fernanda: 8
pretending that: 2
Úrsula insisted: 3
insisted in: 2
in vain: 5
she take: 2
she got: 8
making love: 4
of her.: 4
Fernanda wanted: 2
not use: 2
her. “I: 3
those people: 2
Fernanda did: 8
eating in: 2
of doing: 2
doing it: 2
at regular: 2
regular hours: 2
the large: 4
cloth and: 3
silver candlesticks: 2
candlesticks and: 3
solemnity of: 3
created a: 2
a tense: 2
against which: 2
was imposed: 2
dinner and: 2
drew the: 3
attention of: 2
of Fernanda: 6
Fernanda who: 5
and kept: 2
some of: 2
old customs: 2
her years: 3
by Fernanda: 3
one but: 2
destiny of: 3
was considered: 2
lost no: 2
putting a: 2
a stop: 2
stop to: 2
to it.: 2
wide open: 2
were closed: 3
were replaced: 3
those changes: 2
changes and: 2
end up: 5
his custom: 2
of sitting: 3
at dusk.: 4
to tolerate: 4
tolerate that: 2
of senile: 2
the foundations: 3
foundations of: 3
When her: 2
son the: 2
grandfather she: 2
been there: 2
a year.: 2
which Aureliano: 6
but Fernanda: 4
Fernanda went: 3
calling her: 4
first Fernanda: 2
not talk: 2
family but: 5
She spoke: 3
becoming a: 3
The rest: 3
the domestic: 3
allowed herself: 4
herself the: 2
his pontifical: 2
queen and: 3
became accustomed: 4
their grandfather: 2
grandfather as: 2
sent them: 4
that barely: 2
saints in: 3
the children’s: 3
than that: 3
inhabitant of: 3
the funereal: 2
and icy: 2
we need: 3
could play: 2
the seminary: 7
with pitch: 2
pitch and: 2
addressed in: 2
Gothic letters: 2
Doña Fernanda: 2
Carpio de: 2
de Buendía.: 2
While she: 2
letter in: 4
they broke: 3
black and: 3
like live: 2
daughter the: 2
ordered by: 2
another anniversary: 2
so out: 2
ever heard: 4
more solemn: 2
the lawyers: 2
saw them: 2
appear the: 2
leave him: 3
misery of: 2
word that: 4
present at: 2
not as: 7
not done: 2
Such was: 3
moment and: 3
and sent: 5
the decoration: 2
former companion: 2
companion in: 3
by four: 3
appear and: 2
to express: 2
too late: 4
coincided with: 2
been foreseen: 2
workshop he: 2
tolling of: 2
time since: 5
pained him: 2
of youth: 2
would wipe: 3
vestiges of: 2
knocked at: 6
said. “I’m: 3
on earth.: 2
any previous: 3
the jubilee.: 2
jubilee. They: 2
all bore: 2
pride the: 2
the scandal: 2
the ledger: 2
ledger where: 2
written down: 3
baptism dates: 2
the space: 2
recapitulation of: 3
the nocturnal: 4
returned for: 2
champagne and: 2
the dishes: 2
they destroyed: 2
were trying: 2
them they: 2
waltzes of: 2
they got: 5
greased pole: 2
pole and: 2
they turned: 4
a pig: 2
the destruction: 4
left he: 2
Even the: 4
the withdrawn: 2
afternoon of: 2
who accepted: 2
Aureliano Triste: 18
in half: 2
him where: 4
The others: 2
people. The: 2
got them: 2
accompany her: 2
they let: 2
let themselves: 2
altar rail: 2
the cross: 8
cross in: 2
ashes on: 5
his forehead: 5
and lastly: 2
pumice stone: 2
lye but: 2
off without: 2
on everyone: 2
a troop: 2
behind in: 4
line had: 2
cross of: 8
of ashes: 8
became interested: 2
the run: 2
run down: 2
anyone that: 3
in former: 4
former times: 5
fed on: 3
years she: 4
a pitiless: 3
and any: 2
animal that: 4
street in: 2
to annoy: 2
much time: 6
passed since: 4
long before: 7
doors were: 2
by dampness: 3
the cracks: 5
lizards and: 4
which seemed: 2
for at: 3
a century.: 2
Triste did: 2
main door: 2
fell down: 3
the threshold: 2
of hope: 2
of solitude.: 3
noticed that: 5
woman was: 2
he murmured.: 4
forehead and: 2
and through: 2
shotgun on: 2
the love: 3
love of: 3
right for: 2
that memory: 2
she held: 2
a determination: 2
Triste told: 2
her hands.: 2
about Rebeca.: 2
not lost: 2
and rotting: 2
her solitary: 3
petticoats and: 3
every moment: 3
about Rebeca: 2
Every time: 5
they passed: 2
about an: 2
of hate: 3
be shared: 2
shared by: 2
her niece: 2
beyond death: 2
was immune: 4
immune to: 4
less to: 2
Segundo decided: 2
good intentions: 2
the firm: 2
had needed: 2
of suffering: 2
to attain: 2
attractions of: 2
door. She: 2
her old: 5
saw to: 2
what a: 3
they understood: 4
her. On: 2
Aureliano Centeno: 4
been brought: 2
remembered him: 2
did away: 3
china and: 2
metal plates: 3
won the: 2
of others: 2
others and: 2
increased the: 2
the production: 3
production of: 3
much for: 2
Triste had: 2
the railroad: 7
word had: 2
a circle.: 2
circle. But: 2
dates and: 2
brought them: 2
them off: 5
Buendía it: 4
bring the: 2
air with: 2
given it: 2
planning to: 2
rains had: 2
the factory: 2
of fruit: 2
passed and: 3
gone by: 6
the start: 2
start of: 2
of another: 3
the hottest: 2
hottest time: 2
a fearful: 2
ties and: 2
was some: 2
whistles and: 3
their age: 2
and dance: 2
together by: 2
ran out: 3
the flower: 2
train which: 2
yellow train: 3
train that: 4
many changes: 2
where their: 2
the train: 22
effort for: 2
to its: 5
images that: 2
the character: 3
died and: 3
was buried: 2
of affliction: 3
an Arab: 2
one. The: 2
who paid: 3
a proclamation: 2
a machine: 2
of illusions: 2
the movies: 10
many troubles: 2
misfortunes of: 3
happened with: 2
the antiquated: 2
a time: 4
of musicians.: 2
workers in: 2
the phonograph: 2
as everyone: 6
so human: 2
human and: 2
house they: 4
adults but: 2
good for: 3
railroad station: 2
version of: 6
God had: 3
knew for: 2
for certain: 2
an intricate: 2
at eleven: 4
the primitive: 3
a telephone: 2
everyday and: 2
a daily: 2
who let: 2
Macondo on: 2
Mr. Herbert: 5
who ate: 2
ate at: 4
had noticed: 3
first bunch: 2
bunch of: 5
of bananas: 3
were no: 4
rooms at: 2
home. He: 2
in taking: 2
was leaving: 4
the tiger: 2
tiger striped: 2
were accustomed: 2
lunch he: 2
he picked: 2
distraction of: 2
a wise: 3
wise man: 2
man than: 3
instruments out: 2
toolbox that: 2
measured the: 2
the light.: 4
light. It: 2
guess his: 2
small basket: 3
Wednesday a: 2
agronomists hydrologists: 2
hydrologists topographers: 2
topographers and: 2
and surveyors: 2
on Mr.: 2
Mr. Jack: 2
Jack Brown: 2
train and: 5
velvet and: 3
of blue: 2
the special: 2
Mr. Brown: 13
black who: 2
German shepherd: 3
shepherd dogs: 2
not much: 3
foreigners who: 3
the seats: 2
brought their: 2
dresses and: 2
lined with: 2
electrified chicken: 4
the cool: 2
or whether: 3
caused a: 4
times they: 2
they changed: 2
stones and: 2
the corpses: 2
the timid: 2
the modest: 2
man to: 2
The Street: 3
on Saturday: 4
nights with: 2
who bumped: 2
into each: 3
shooting galleries: 2
the alley: 2
alley where: 2
dreams interpreted: 2
of fried: 3
of happy: 2
invasion that: 2
to walk: 2
walk through: 2
daylight and: 3
of everyone.: 2
West Indian: 3
Indian Negroes: 3
marginal street: 2
their disordered: 2
Mr. Herbert’s: 2
Herbert’s visit: 2
old inhabitants: 3
lunch in: 2
to swallow: 2
the worst: 2
their mats: 2
the proper: 2
scandalized with: 2
kitchen as: 2
workshop to: 2
him were: 2
a museum: 2
to shut: 2
in by: 2
street door.: 2
dragging her: 3
her feet: 4
excitement as: 2
some meat: 2
direction of: 4
arrived during: 2
the bustle: 2
of soup: 2
of meat: 3
rice and: 3
the contents: 2
contents of: 2
were eating: 3
on more: 2
occasion she: 4
someone at: 2
the gringos: 2
to plant: 2
plant banana: 2
phrase that: 2
may have: 2
more impenetrable: 2
malice and: 2
world of: 7
so she: 3
she sewed: 2
herself a: 2
she simply: 2
at home.: 3
thighs and: 2
with red: 2
the hair: 4
the saints.: 3
saints. The: 2
thing about: 2
more she: 4
for comfort: 2
passed over: 2
over conventions: 2
she became: 3
they bore: 2
same blood: 3
she shuddered: 2
shuddered with: 2
she warned: 3
girl paid: 2
and rolled: 2
bringing on: 2
the seventeen: 3
irreparable fate: 2
she appeared: 2
against Úrsula’s: 2
nightshirt and: 2
and perfect: 2
challenge and: 2
pleasure when: 3
ever knew: 2
hours after: 2
after she: 4
begonias in: 2
the daily: 3
time but: 4
the outsiders: 4
understood how: 2
treated the: 2
eat with: 3
it made: 3
her where: 2
ate and: 2
she spent: 6
all in: 3
her back: 7
until two: 2
and prolonged: 2
water from: 2
the cistern: 3
her well: 3
have thought: 5
given over: 2
lacked all: 2
time until: 2
day as: 3
his desolate: 2
of alarm.: 2
the foreigner: 2
The stranger’s: 2
face had: 2
suffering from: 3
the tiles: 3
man would: 2
been rotted: 2
rotted by: 2
covering her: 2
to soap: 2
temptation and: 2
marry a: 2
almost an: 2
went without: 2
a bath.: 2
marked forever: 2
forever with: 2
took two: 2
the bathroom.: 2
in fright.: 2
broke with: 2
of disaster: 2
cry of: 4
his skull: 2
the cement: 5
noticed the: 5
so deep: 2
cracks in: 2
give off: 2
Nevertheless they: 2
a fatal: 2
it came: 3
of girl: 2
Macondo that: 3
laughter and: 4
would talk: 2
been an: 2
her go: 4
were working: 2
menaced by: 2
house just: 2
a pack: 2
pack of: 2
Aurelianos whose: 2
crosses of: 3
of ash: 2
taking advantage: 3
had managed: 5
eyes which: 2
stamped on: 2
audacity and: 2
few minutes: 4
a crowd: 2
crowd of: 2
death was: 3
Although some: 2
was worth: 2
love with: 4
woman the: 2
do so.: 2
to conjure: 2
conjure away: 2
was needed: 2
primitive and: 2
not worry: 3
worry about: 2
her any: 2
saving her: 2
lot of: 3
what you: 2
you think.”: 2
that once: 5
his passion: 2
passion was: 3
was satisfied: 2
man on: 3
negligence that: 2
a miracle: 3
miracle would: 2
turn the: 2
would turn: 2
any attempt: 3
most lucid: 2
ever known: 2
ability to: 2
maturing in: 2
her dreams: 2
her interminable: 2
begun when: 2
was covered: 4
a pitying: 3
Fernanda felt: 2
open them: 2
the lace: 2
the instant: 3
blind at: 2
the nature: 3
nature of: 4
wind and: 2
sheets to: 2
the mercy: 6
mercy of: 6
she watched: 5
rose up: 2
Beauty had: 3
miracle and: 2
God to: 2
send her: 3
believed in: 2
lighted candles: 2
extermination of: 4
an omen: 2
When Aureliano: 4
Aureliano Serrador: 2
Aureliano Arcaya: 3
backed by: 2
against that: 2
Brown in: 2
indignant with: 2
something had: 2
would leave: 4
and toss: 2
armistice of: 2
and tired: 2
a regime: 2
regime of: 2
however the: 2
the electrified: 3
dignity that: 2
not suffer: 3
Buendía thought: 2
about those: 2
his quiet: 2
and because: 2
stop him.: 2
the decapitated: 2
of men: 7
For Colonel: 3
meant the: 2
suddenly found: 2
been beaten: 2
death because: 2
the groups: 2
restored by: 2
the burden: 4
burden of: 4
hate that: 2
bear in: 2
different places: 2
places along: 2
seventeen sons: 2
of ash.: 2
at seven: 2
his forehead.: 2
girl friend: 3
house after: 2
taken her: 2
jumped out: 2
ran through: 2
locked up: 4
a closet: 2
of extermination: 2
the telegrams: 2
was directed: 2
His name: 2
Aureliano Amador: 5
a carpenter: 3
death Aureliano: 2
sent a: 3
to warn: 3
The night: 6
the extermination: 3
had missed: 2
of ashes.: 2
he maintained: 3
he bought: 4
more was: 2
Those were: 2
Buendía. The: 2
with four: 2
the coffins: 2
After the: 4
a violent: 3
As had: 2
wife as: 2
as had: 4
The decrepit: 2
priest who: 3
the pulpit: 2
appeared one: 2
show that: 2
washed off: 2
the horror: 2
had penetrated: 2
so deeply: 4
Fernanda would: 7
abandoned the: 4
ate with: 2
and wandered: 2
down beside: 2
eyes were: 2
torment he: 2
vestige of: 2
of affection.: 2
traces of: 2
a past: 2
had prospered: 2
house who: 2
still did: 3
“Say hello: 2
hello to: 3
and once: 6
once again: 3
empty space: 2
to die.”: 3
omen of: 2
of pride: 2
know ”: 3
why a: 2
an emergency: 2
a fortune: 2
fortune of: 2
of such: 3
it left: 2
awash in: 2
for help: 3
him. It: 3
from here: 2
little more: 2
chair the: 2
the musty: 2
strings of: 2
of rebellion.: 2
war of: 2
any time: 2
who should: 3
damage as: 2
of eternal: 2
waiting and: 2
and sank: 2
the miserable: 2
the diamond: 2
patches of: 2
a newspaper: 2
and gunpowder: 2
place it: 2
still waiting: 4
the shadow: 2
shadow of: 3
living through: 2
a mortal: 2
out all: 3
hold back: 2
of compassion.: 2
old but: 2
but now: 2
leave for: 2
his sister: 3
dividing her: 2
bitterness at: 2
the methods: 2
the spirit: 2
make out: 2
things but: 2
say feeling: 2
reality was: 2
children took: 2
time needed: 2
gypsies and: 3
that happened: 3
before Amaranta: 2
the language: 2
a dying: 2
spending the: 3
than enough: 2
about with: 4
riding on: 2
The truth: 2
in everything: 2
Joseph to: 2
be kept: 2
kept until: 2
defeated by: 4
was blind.: 2
blind. She: 3
noticed it: 2
a passing: 2
a clear: 3
see with: 3
allowed her: 3
room she: 4
to boil.: 2
forgot that: 2
times. On: 2
a shelf: 2
shelf in: 2
others were: 2
it repeated: 2
repeated the: 2
So when: 2
the mattresses: 2
because Meme: 3
Meme had: 9
not reach: 3
paths of: 2
for lost: 2
habits and: 2
difficult to: 2
of keeping: 2
changes in: 3
the Archangel: 2
the information: 2
different colors: 2
where you’re: 2
position and: 2
porch had: 2
exactly where: 2
her her: 2
Nevertheless in: 2
of decrepitude: 2
family that: 3
truths that: 2
opinion that: 2
many wars: 2
not out: 3
thought nor: 2
had he: 2
thought but: 2
had won: 3
and lost: 3
same reason: 2
of love.: 5
happy with: 2
the fearful: 3
tail and: 2
a faculty: 2
faculty for: 3
she owed: 2
owed him.: 2
clear to: 2
dictated by: 2
the gall: 2
between a: 2
the irrational: 3
only she: 3
Rebeca the: 2
the whiteness: 2
whiteness of: 2
not carry: 2
hers but: 2
one with: 3
a fierce: 3
wanted for: 2
was wandering: 2
Fernanda however: 2
been spent: 2
a similar: 3
soup in: 2
had disappeared: 2
before José: 3
taken his: 2
in Pilar: 2
house. Also: 2
and agile: 2
was correct: 3
Nevertheless when: 3
be disturbed: 2
She began: 2
water. She: 2
felt herself: 2
were beginning: 3
not make: 4
months and: 7
yard of: 2
heaven in: 2
in body: 2
going about: 3
The bodies: 2
no sooner: 2
cold in: 2
their graves: 2
playing the: 5
themselves in: 2
if that: 2
her grave: 4
grave and: 2
believed that: 7
allow herself: 2
herself at: 2
instant of: 3
of rebellion: 2
on everything: 2
was starting: 2
the clothes: 2
“What?” “The: 2
without shedding: 2
shedding a: 2
the green: 2
copper buttons: 2
his neck.: 2
house. While: 2
the farewell: 2
expressions and: 2
a coffin: 3
take part: 3
“That’s all: 2
need ”: 2
Fernanda took: 2
took Meme: 2
Meme to: 3
school and: 4
a clavichord: 2
which took: 2
sewing her: 2
The banana: 3
banana fever: 2
they still: 2
really set: 2
who imposed: 2
shadows and: 2
cloth the: 2
the freedom: 3
taught her.: 2
her. Her: 2
redoubt of: 2
the vulgarity: 2
questions asked: 3
banana company.: 4
as foreman: 2
” Fernanda: 6
Fernanda said: 2
the rash: 2
rash of: 3
Segundo felt: 3
at Petra: 3
he transferred: 3
transferred his: 2
late for: 2
for things: 2
Segundo barely: 2
at home: 3
